Num GPUs Available:  1

------------ Current Test : ------------
Dataset name : CIFAR10
Bias : None
Bench test : False
NN name : DenseNet201
FDA name : naive
Num Clients : 30
Batch size : 32
Num Epochs : 300
Number of steps until we check RTC : 1
Theta : 350.0
Aggr. Scheme : avg
Per-Layer training : False
-----------------------------------------

EpochMetrics(epoch=1, total_rounds=11, total_fda_steps=53, accuracy=0.10019999742507935, train_accuracy=0.18020834)
EpochMetrics(epoch=120, total_rounds=72, total_fda_steps=6251, accuracy=0.7616999745368958, train_accuracy=0.8666667)
EpochMetrics(epoch=121, total_rounds=73, total_fda_steps=6303, accuracy=0.7580000162124634, train_accuracy=0.7604167)
EpochMetrics(epoch=122, total_rounds=73, total_fda_steps=6355, accuracy=0.7595999836921692, train_accuracy=0.8177083)
EpochMetrics(epoch=123, total_rounds=74, total_fda_steps=6407, accuracy=0.7616999745368958, train_accuracy=0.83229166)
EpochMetrics(epoch=124, total_rounds=74, total_fda_steps=6459, accuracy=0.7610999941825867, train_accuracy=0.81041664)
EpochMetrics(epoch=125, total_rounds=75, total_fda_steps=6511, accuracy=0.7621999979019165, train_accuracy=0.815625)
EpochMetrics(epoch=126, total_rounds=75, total_fda_steps=6563, accuracy=0.7615000009536743, train_accuracy=0.8208333)
EpochMetrics(epoch=127, total_rounds=76, total_fda_steps=6615, accuracy=0.7664999961853027, train_accuracy=0.8364583)
EpochMetrics(epoch=128, total_rounds=77, total_fda_steps=6667, accuracy=0.7646999955177307, train_accuracy=0.815625)
EpochMetrics(epoch=129, total_rounds=77, total_fda_steps=6719, accuracy=0.7675999999046326, train_accuracy=0.83958334)
EpochMetrics(epoch=130, total_rounds=78, total_fda_steps=6771, accuracy=0.7678999900817871, train_accuracy=0.815625)
EpochMetrics(epoch=131, total_rounds=78, total_fda_steps=6823, accuracy=0.7688000202178955, train_accuracy=0.8385417)
EpochMetrics(epoch=132, total_rounds=79, total_fda_steps=6876, accuracy=0.7688000202178955, train_accuracy=0.840625)
EpochMetrics(epoch=133, total_rounds=79, total_fda_steps=6928, accuracy=0.766700029373169, train_accuracy=0.8354167)
EpochMetrics(epoch=134, total_rounds=80, total_fda_steps=6980, accuracy=0.767799973487854, train_accuracy=0.80625)
EpochMetrics(epoch=135, total_rounds=80, total_fda_steps=7032, accuracy=0.7670999765396118, train_accuracy=0.8489583)
EpochMetrics(epoch=136, total_rounds=81, total_fda_steps=7084, accuracy=0.7682999968528748, train_accuracy=0.81354165)
EpochMetrics(epoch=137, total_rounds=81, total_fda_steps=7136, accuracy=0.7669000029563904, train_accuracy=0.840625)
EpochMetrics(epoch=138, total_rounds=82, total_fda_steps=7188, accuracy=0.7675999999046326, train_accuracy=0.81354165)
EpochMetrics(epoch=139, total_rounds=82, total_fda_steps=7240, accuracy=0.7671999931335449, train_accuracy=0.84791666)
EpochMetrics(epoch=140, total_rounds=83, total_fda_steps=7292, accuracy=0.7731000185012817, train_accuracy=0.80833334)
EpochMetrics(epoch=141, total_rounds=84, total_fda_steps=7344, accuracy=0.7713000178337097, train_accuracy=0.840625)
EpochMetrics(epoch=142, total_rounds=84, total_fda_steps=7396, accuracy=0.7702000141143799, train_accuracy=0.85833335)
EpochMetrics(epoch=143, total_rounds=85, total_fda_steps=7448, accuracy=0.7723000049591064, train_accuracy=0.81875)
EpochMetrics(epoch=144, total_rounds=85, total_fda_steps=7501, accuracy=0.7718999981880188, train_accuracy=0.828125)
EpochMetrics(epoch=145, total_rounds=86, total_fda_steps=7553, accuracy=0.7724000215530396, train_accuracy=0.8375)
EpochMetrics(epoch=146, total_rounds=86, total_fda_steps=7605, accuracy=0.766700029373169, train_accuracy=0.846875)
EpochMetrics(epoch=147, total_rounds=87, total_fda_steps=7657, accuracy=0.7687000036239624, train_accuracy=0.83125)
EpochMetrics(epoch=148, total_rounds=87, total_fda_steps=7709, accuracy=0.7724999785423279, train_accuracy=0.853125)
EpochMetrics(epoch=149, total_rounds=88, total_fda_steps=7761, accuracy=0.7756999731063843, train_accuracy=0.82395834)
EpochMetrics(epoch=150, total_rounds=88, total_fda_steps=7813, accuracy=0.7731999754905701, train_accuracy=0.846875)
EpochMetrics(epoch=151, total_rounds=89, total_fda_steps=7865, accuracy=0.7750999927520752, train_accuracy=0.85625)
EpochMetrics(epoch=152, total_rounds=90, total_fda_steps=7917, accuracy=0.7749999761581421, train_accuracy=0.84479165)
EpochMetrics(epoch=153, total_rounds=90, total_fda_steps=7969, accuracy=0.7767000198364258, train_accuracy=0.84375)
EpochMetrics(epoch=154, total_rounds=91, total_fda_steps=8021, accuracy=0.776199996471405, train_accuracy=0.8229167)
EpochMetrics(epoch=155, total_rounds=91, total_fda_steps=8073, accuracy=0.7716000080108643, train_accuracy=0.8510417)
EpochMetrics(epoch=156, total_rounds=92, total_fda_steps=8126, accuracy=0.7757999897003174, train_accuracy=0.8385417)
EpochMetrics(epoch=157, total_rounds=92, total_fda_steps=8178, accuracy=0.774399995803833, train_accuracy=0.871875)
EpochMetrics(epoch=158, total_rounds=93, total_fda_steps=8230, accuracy=0.7781999707221985, train_accuracy=0.83020836)
EpochMetrics(epoch=159, total_rounds=93, total_fda_steps=8282, accuracy=0.7735999822616577, train_accuracy=0.85520834)
EpochMetrics(epoch=160, total_rounds=94, total_fda_steps=8334, accuracy=0.7750999927520752, train_accuracy=0.8510417)
EpochMetrics(epoch=161, total_rounds=94, total_fda_steps=8386, accuracy=0.7764999866485596, train_accuracy=0.87291664)
EpochMetrics(epoch=162, total_rounds=95, total_fda_steps=8438, accuracy=0.7785999774932861, train_accuracy=0.853125)
EpochMetrics(epoch=163, total_rounds=96, total_fda_steps=8490, accuracy=0.7767999768257141, train_accuracy=0.8875)
EpochMetrics(epoch=164, total_rounds=96, total_fda_steps=8542, accuracy=0.7789000272750854, train_accuracy=0.84791666)
EpochMetrics(epoch=165, total_rounds=97, total_fda_steps=8594, accuracy=0.7800999879837036, train_accuracy=0.8541667)
EpochMetrics(epoch=166, total_rounds=97, total_fda_steps=8646, accuracy=0.7775999903678894, train_accuracy=0.85520834)
EpochMetrics(epoch=167, total_rounds=98, total_fda_steps=8698, accuracy=0.7831000089645386, train_accuracy=0.8677083)
EpochMetrics(epoch=168, total_rounds=98, total_fda_steps=8751, accuracy=0.7789000272750854, train_accuracy=0.85520834)
EpochMetrics(epoch=169, total_rounds=99, total_fda_steps=8803, accuracy=0.784600019454956, train_accuracy=0.84583336)
EpochMetrics(epoch=170, total_rounds=100, total_fda_steps=8855, accuracy=0.7785000205039978, train_accuracy=0.840625)
EpochMetrics(epoch=171, total_rounds=100, total_fda_steps=8907, accuracy=0.7800999879837036, train_accuracy=0.853125)
EpochMetrics(epoch=172, total_rounds=101, total_fda_steps=8959, accuracy=0.7838000059127808, train_accuracy=0.87916666)
EpochMetrics(epoch=173, total_rounds=101, total_fda_steps=9011, accuracy=0.781499981880188, train_accuracy=0.840625)
EpochMetrics(epoch=174, total_rounds=102, total_fda_steps=9063, accuracy=0.7856000065803528, train_accuracy=0.8645833)
EpochMetrics(epoch=175, total_rounds=102, total_fda_steps=9115, accuracy=0.7804999947547913, train_accuracy=0.8541667)
EpochMetrics(epoch=176, total_rounds=103, total_fda_steps=9167, accuracy=0.7828999757766724, train_accuracy=0.840625)
EpochMetrics(epoch=177, total_rounds=104, total_fda_steps=9219, accuracy=0.7813000082969666, train_accuracy=0.8625)
EpochMetrics(epoch=178, total_rounds=104, total_fda_steps=9271, accuracy=0.7861999869346619, train_accuracy=0.86041665)
EpochMetrics(epoch=179, total_rounds=105, total_fda_steps=9323, accuracy=0.7864000201225281, train_accuracy=0.840625)
EpochMetrics(epoch=180, total_rounds=105, total_fda_steps=9376, accuracy=0.7840999960899353, train_accuracy=0.871875)
EpochMetrics(epoch=181, total_rounds=106, total_fda_steps=9428, accuracy=0.7876999974250793, train_accuracy=0.88958335)
EpochMetrics(epoch=182, total_rounds=106, total_fda_steps=9480, accuracy=0.78329998254776, train_accuracy=0.87604165)
EpochMetrics(epoch=183, total_rounds=107, total_fda_steps=9532, accuracy=0.7838000059127808, train_accuracy=0.85833335)
EpochMetrics(epoch=184, total_rounds=108, total_fda_steps=9584, accuracy=0.7854999899864197, train_accuracy=0.865625)
EpochMetrics(epoch=185, total_rounds=108, total_fda_steps=9636, accuracy=0.7882999777793884, train_accuracy=0.859375)
EpochMetrics(epoch=186, total_rounds=109, total_fda_steps=9688, accuracy=0.7883999943733215, train_accuracy=0.86041665)
EpochMetrics(epoch=187, total_rounds=109, total_fda_steps=9740, accuracy=0.7850000262260437, train_accuracy=0.85520834)
EpochMetrics(epoch=188, total_rounds=110, total_fda_steps=9792, accuracy=0.7817000150680542, train_accuracy=0.86875)
EpochMetrics(epoch=189, total_rounds=111, total_fda_steps=9844, accuracy=0.7874000072479248, train_accuracy=0.8822917)
EpochMetrics(epoch=190, total_rounds=111, total_fda_steps=9896, accuracy=0.7851999998092651, train_accuracy=0.8802083)
EpochMetrics(epoch=191, total_rounds=112, total_fda_steps=9948, accuracy=0.7893999814987183, train_accuracy=0.871875)
EpochMetrics(epoch=192, total_rounds=112, total_fda_steps=10001, accuracy=0.7861999869346619, train_accuracy=0.85625)
EpochMetrics(epoch=193, total_rounds=113, total_fda_steps=10053, accuracy=0.7915999889373779, train_accuracy=0.825)
EpochMetrics(epoch=194, total_rounds=114, total_fda_steps=10105, accuracy=0.7896999716758728, train_accuracy=0.88125)
EpochMetrics(epoch=195, total_rounds=114, total_fda_steps=10157, accuracy=0.7867000102996826, train_accuracy=0.8510417)
EpochMetrics(epoch=196, total_rounds=115, total_fda_steps=10209, accuracy=0.7918000221252441, train_accuracy=0.87708336)
EpochMetrics(epoch=197, total_rounds=115, total_fda_steps=10261, accuracy=0.7888000011444092, train_accuracy=0.8697917)
EpochMetrics(epoch=198, total_rounds=116, total_fda_steps=10313, accuracy=0.7886999845504761, train_accuracy=0.8697917)
EpochMetrics(epoch=199, total_rounds=117, total_fda_steps=10365, accuracy=0.7896999716758728, train_accuracy=0.8958333)
EpochMetrics(epoch=200, total_rounds=117, total_fda_steps=10417, accuracy=0.7914999723434448, train_accuracy=0.8666667)
EpochMetrics(epoch=201, total_rounds=118, total_fda_steps=10469, accuracy=0.7912999987602234, train_accuracy=0.8958333)
EpochMetrics(epoch=202, total_rounds=118, total_fda_steps=10521, accuracy=0.7888000011444092, train_accuracy=0.8697917)
EpochMetrics(epoch=203, total_rounds=119, total_fda_steps=10573, accuracy=0.7921000123023987, train_accuracy=0.8802083)
EpochMetrics(epoch=204, total_rounds=120, total_fda_steps=10626, accuracy=0.7907999753952026, train_accuracy=0.8677083)
EpochMetrics(epoch=205, total_rounds=120, total_fda_steps=10678, accuracy=0.7865999937057495, train_accuracy=0.86875)
EpochMetrics(epoch=206, total_rounds=121, total_fda_steps=10730, accuracy=0.7932999730110168, train_accuracy=0.8854167)
EpochMetrics(epoch=207, total_rounds=122, total_fda_steps=10782, accuracy=0.7874000072479248, train_accuracy=0.87291664)
EpochMetrics(epoch=208, total_rounds=122, total_fda_steps=10834, accuracy=0.7932000160217285, train_accuracy=0.85833335)
EpochMetrics(epoch=209, total_rounds=123, total_fda_steps=10886, accuracy=0.7962999939918518, train_accuracy=0.88125)
EpochMetrics(epoch=210, total_rounds=123, total_fda_steps=10938, accuracy=0.7904999852180481, train_accuracy=0.8822917)
EpochMetrics(epoch=211, total_rounds=124, total_fda_steps=10990, accuracy=0.794700026512146, train_accuracy=0.8875)
EpochMetrics(epoch=212, total_rounds=125, total_fda_steps=11042, accuracy=0.7926999926567078, train_accuracy=0.8802083)
EpochMetrics(epoch=213, total_rounds=125, total_fda_steps=11094, accuracy=0.7940000295639038, train_accuracy=0.89270836)
EpochMetrics(epoch=214, total_rounds=126, total_fda_steps=11146, accuracy=0.7944999933242798, train_accuracy=0.88125)
EpochMetrics(epoch=215, total_rounds=127, total_fda_steps=11198, accuracy=0.7882999777793884, train_accuracy=0.89270836)
EpochMetrics(epoch=216, total_rounds=127, total_fda_steps=11251, accuracy=0.7922999858856201, train_accuracy=0.8822917)
EpochMetrics(epoch=217, total_rounds=128, total_fda_steps=11303, accuracy=0.7954000234603882, train_accuracy=0.88125)
EpochMetrics(epoch=218, total_rounds=128, total_fda_steps=11355, accuracy=0.7930999994277954, train_accuracy=0.87708336)
EpochMetrics(epoch=219, total_rounds=129, total_fda_steps=11407, accuracy=0.7973999977111816, train_accuracy=0.88125)
EpochMetrics(epoch=220, total_rounds=130, total_fda_steps=11459, accuracy=0.7939000129699707, train_accuracy=0.8875)
EpochMetrics(epoch=221, total_rounds=130, total_fda_steps=11511, accuracy=0.7924000024795532, train_accuracy=0.87083334)
EpochMetrics(epoch=222, total_rounds=131, total_fda_steps=11563, accuracy=0.796500027179718, train_accuracy=0.87395835)
EpochMetrics(epoch=223, total_rounds=132, total_fda_steps=11615, accuracy=0.7955999970436096, train_accuracy=0.8822917)
EpochMetrics(epoch=224, total_rounds=132, total_fda_steps=11667, accuracy=0.7930999994277954, train_accuracy=0.86354166)
EpochMetrics(epoch=225, total_rounds=133, total_fda_steps=11719, accuracy=0.7947999835014343, train_accuracy=0.87291664)
